id,filesystem,candidate_index,function,failure_file,failure_line,failure_expression,exit_line,exit_expression,effect_summary,report_validity,bug_status,source_verdict,root_cause_family,rationale,related_finding,reviewed_on
XFS-136,xfs,136,xrep_rtrmap_build_new_tree,linux-sources/linux-v6.14-fs/fs/xfs/scrub/rtrmap_repair.c,797,xrep_newbt_commit(&rr->new_btree),799,return error;,rr->new_btree.bload.claim_block:SET@730,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-137,xfs,137,xfarray_sort,linux-sources/linux-v6.14-fs/fs/xfs/scrub/xfarray.c,980,"xfarray_sort_scan(si, hi, &p)",1055,return error;,si.max_stack_used:SET@921,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
XFS-138,xfs,138,xfs_bmap_recover_work,linux-sources/linux-v6.14-fs/fs/xfs/xfs_bmap_item.c,513,"xfs_trans_alloc(mp, &resv, XFS_EXTENTADD_SPACE_RES(mp, XFS_DATA_FORK), 0, 0, &tp)",561,return error;,work->bi_owner.i_delayed_blks:INC@507,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-139,xfs,139,xfs_bmap_recover_work,linux-sources/linux-v6.14-fs/fs/xfs/xfs_bmap_item.c,532,"xfs_iext_count_extend(tp, ip, work->bi_whichfork, iext_delta)",561,return error;,lip->li_log->l_mp.xfs_trans_alloc:ADD@513;work->bi_owner.i_delayed_blks:INC@507;tp.xfs_trans_set_context:ADD@513;tp.xfs_trans_reserve:RESERVE@513,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-140,xfs,140,xfs_bmap_recover_work,linux-sources/linux-v6.14-fs/fs/xfs/xfs_bmap_item.c,536,"xlog_recover_finish_intent(tp, dfp)",561,return error;,lip->li_log->l_mp.xfs_trans_alloc:ADD@513;work->bi_owner.i_delayed_blks:INC@507;tp.xfs_trans_set_context:ADD@513;tp.xfs_trans_reserve:RESERVE@513,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-141,xfs,141,xfs_bmap_recover_work,linux-sources/linux-v6.14-fs/fs/xfs/xfs_bmap_item.c,547,"xfs_defer_ops_capture_and_commit(tp, capture_list)",561,return error;,lip->li_log->l_mp.xfs_trans_alloc:ADD@513;work->bi_owner.i_delayed_blks:INC@507;tp.xfs_trans_set_context:ADD@513;tp.xfs_trans_reserve:RESERVE@513,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-142,xfs,142,xfs_swap_extents,linux-sources/linux-v6.14-fs/fs/xfs/xfs_bmap_util.c,1694,"xfs_swap_change_owner(&tp, ip, tip)",1723,return error;,tp.xfs_trans_log_inode:ADD@1684;tp.xfs_trans_log_inode:ADD@1685;tip.i_delayed_blks:SET@1650,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,DIRTY_TRANSACTION_SHUTDOWN,The inode forks and delayed-block ownership are already swapped before owner-change failure.  xfs_trans_cancel() explicitly forces shutdown for a dirty transaction because these in-core changes cannot be restored.,,2026-07-24
XFS-143,xfs,143,xlog_recover_do_primary_sb_buffer,linux-sources/linux-v6.14-fs/fs/xfs/xfs_buf_item_recover.c,782,"xfs_initialize_rtgroups(mp, orig_rgcount, mp->m_sb.sb_rgcount, mp->m_sb.sb_rextents)",786,return error;,mp.m_alloc_set_aside:SET@780;mp.xfs_dquot_verify:INC@727,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-144,xfs,144,xfs_iget_recycle,linux-sources/linux-v6.14-fs/fs/xfs/xfs_icache.c,384,"xfs_reinit_inode(mp, inode)",399,return error;,inode.i_generation:SET@384;inode.i_mode:SET@384;inode.i_rdev:SET@384;inode.i_uid:SET@384;inode.i_gid:SET@384;inode.i_state:SET@384,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-145,xfs,145,xlog_recover_inode_commit_pass2,linux-sources/linux-v6.14-fs/fs/xfs/xfs_inode_item_recover.c,516,"xlog_recover_inode_dbroot(mp, src, len, dip)",596,return error;,dip.di_nlink:SET@494,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-146,xfs,146,xfs_direct_write_iomap_begin,linux-sources/linux-v6.14-fs/fs/xfs/xfs_iomap.c,947,"xfs_bmbt_to_iomap(ip, srcmap, &imap, flags, 0, seq)",958,return error;,srcmap.dax_dev:SET@947;srcmap.bdev:SET@947,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
XFS-147,xfs,147,xfs_buffered_write_iomap_begin,linux-sources/linux-v6.14-fs/fs/xfs/xfs_iomap.c,1222,"xfs_bmbt_to_iomap(ip, srcmap, &imap, flags, 0, xfs_iomap_inode_sequence(ip, 0))",1238,return error;,ip.xfs_bmapi_reserve_delalloc:RESERVE@1187;ip.xfs_quota_need_throttle:INC@1156;ip.xfs_quota_calc_throttle:INC@1156;ip.xfs_quota_need_throttle:INC@1159;ip.xfs_quota_calc_throttle:INC@1159;srcmap.dax_dev:SET@1222;srcmap.bdev:SET@1222,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
XFS-148,xfs,148,xfs_bulkstat_one_int,linux-sources/linux-v6.14-fs/fs/xfs/xfs_itable.c,194,"bc->formatter(bc->breq, buf)",209,return error;,buf.bs_nlink:SET@142,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
XFS-149,xfs,149,xfs_log_mount,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log.c,654,xfs_trans_ail_init(mp),697,return error;,mp.m_log:SET@610,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-150,xfs,150,xfs_log_mount,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log.c,666,xlog_recover(log),697,return error;,mp.m_log:SET@610;mp.xfs_trans_ail_init:ADD@654;log.l_ailp:SET@659,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-151,xfs,151,xfs_log_mount,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log.c,675,"xfs_sysfs_init(&log->l_kobj, &xfs_log_ktype, &mp->m_kobj, ""log"")",697,return error;,mp.m_log:SET@610;mp.xfs_trans_ail_init:ADD@654;log.l_ailp:SET@659,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-152,xfs,152,xfs_log_cover,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log.c,1214,"xfs_sync_sb(mp, true)",1220,return error;,mp->m_log.l_covered_state:SET@1200,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
XFS-153,xfs,153,xlog_alloc_log,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log.c,1497,xlog_cil_init(log),1515,return ERR_PTR(error);,log.l_mp:SET@1382;log.l_targ:SET@1383;log.l_logsize:SET@1384;log.l_logBBstart:SET@1385;log.l_logBBsize:SET@1386;log.l_covered_state:SET@1387;log->l_opstate.bit:XLOG_ACTIVE_RECOVERY:SET@1388;log.l_prev_block:SET@1392;log.l_curr_cycle:SET@1395;log.l_iclog_roundoff:SET@1398;log.l_iclog_roundoff:SET@1400;log.l_sectBBsize:SET@1430;log->l_iclog.ic_prev:SET@1456;log->l_iclog.ic_data:SET@1459;log->l_iclog.ic_size:SET@1473;log->l_iclog.ic_state:SET@1474;log->l_iclog.ic_log:SET@1475;log->l_iclog.ic_datap:SET@1478;log->l_iclog.ic_prev:SET@1488;log.l_ioend_workqueue:SET@1490;log.l_iclog_bufs:SET@1432;log.l_iclog_size:SET@1432;log.l_iclog_heads:SET@1432;log.l_iclog_hsize:SET@1432,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-154,xfs,154,xlog_write_partial,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log.c,2149,"xlog_write_get_more_iclog_space(ticket, &iclog, log_offset, *len + sizeof(struct xlog_op_header), record_cnt, data_cnt)",2154,return error;,iclog->ic_datap + *log_offset.oh_tid:SET@2108;iclog->ic_datap + *log_offset.oh_len:SET@2109,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
XFS-155,xfs,155,xlog_write,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log.c,2258,"xlog_state_get_iclog_space(log, len, &iclog, ticket, &log_offset)",2261,return error;,log->l_opstate.bit:XLOG_SHUTDOWN_STARTED:SET@2255;log.xlog_in_recovery:ADD@2255;log->l_opstate.bit:XLOG_IO_ERROR:SET@2255,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
XFS-156,xfs,156,xlog_write,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log.c,2280,"xlog_write_partial(lv, ticket, &iclog, &log_offset, &len, &record_cnt, &data_cnt)",2288,return error;,log->l_opstate.bit:XLOG_SHUTDOWN_STARTED:SET@2255;log.xlog_in_recovery:ADD@2255;log->l_opstate.bit:XLOG_IO_ERROR:SET@2255;log->l_iclog->ic_header.h_cycle:SET@2258;log->l_iclog->ic_header.h_lsn:SET@2258;log->l_iclog.ic_offset:INC@2258,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
XFS-157,xfs,157,xlog_state_get_iclog_space,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log.c,2694,"xlog_state_release_iclog(log, iclog, ticket)",2697,return error;,log->l_iclog->ic_header.h_cycle:SET@2666;log->l_iclog->ic_header.h_lsn:SET@2667;iclog->ic_header.h_prev_block:SET@2684;log.l_prev_block:SET@2684;log.l_prev_cycle:SET@2684;log.l_curr_block:INC@2684;log.l_curr_block:SET@2684;log.l_curr_cycle:INC@2684;log.l_iclog:SET@2684,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
XFS-158,xfs,158,xlog_cil_write_commit_record,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log_cil.c,1119,"xlog_cil_order_write(ctx->cil, ctx->sequence, _COMMIT_RECORD)",1121,return error;,lv_chain.list_membership:ADD@1114,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-159,xfs,159,xlog_cil_write_commit_record,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log_cil.c,1125,"xlog_write(log, ctx, &lv_chain, ctx->ticket, reg.i_len)",1128,return error;,lv_chain.list_membership:ADD@1114,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-160,xfs,160,xlog_find_tail,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log_recover.c,1297,"xlog_check_unmount_rec(log, head_blk, tail_blk, rhead, rhead_blk, buffer, &clean)",1368,return error;,log.l_prev_block:SET@1290;log.l_curr_block:SET@1290;log.l_curr_cycle:SET@1290;log.l_curr_cycle:INC@1290;log->l_ailp.ail_head_lsn:SET@1290,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-161,xfs,161,xlog_find_tail,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log_recover.c,1325,"xlog_check_unmount_rec(log, head_blk, tail_blk, rhead, rhead_blk, buffer, &clean)",1368,return error;,log.l_prev_block:SET@1290;log.l_curr_block:SET@1290;log.l_curr_cycle:SET@1290;log.l_curr_cycle:INC@1290;log->l_ailp.ail_head_lsn:SET@1290;log->l_ailp.ail_head_lsn:SET@1297;log.l_prev_block:SET@1322;log.l_curr_block:SET@1322;log.l_curr_cycle:SET@1322;log.l_curr_cycle:INC@1322;log->l_ailp.ail_head_lsn:SET@1322,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-162,xfs,162,xlog_find_tail,linux-sources/linux-v6.14-fs/fs/xfs/xfs_log_recover.c,1361,"xlog_clear_stale_blocks(log, tail_lsn)",1368,return error;,log.l_prev_block:SET@1290;log.l_curr_block:SET@1290;log.l_curr_cycle:SET@1290;log.l_curr_cycle:INC@1290;log->l_ailp.ail_head_lsn:SET@1290;log->l_ailp.ail_head_lsn:SET@1297;log.l_prev_block:SET@1322;log.l_curr_block:SET@1322;log.l_curr_cycle:SET@1322;log.l_curr_cycle:INC@1322;log->l_ailp.ail_head_lsn:SET@1322;log->l_ailp.ail_head_lsn:SET@1325,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-163,xfs,163,xfs_mountfs,linux-sources/linux-v6.14-fs/fs/xfs/xfs_mount.c,806,xfs_check_sizes(mp),1127,return error;,mp.m_allocsize_log:SET@780;mp.m_allocsize_blocks:SET@782,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-164,xfs,164,xfs_mountfs,linux-sources/linux-v6.14-fs/fs/xfs/xfs_mount.c,813,xfs_rtmount_init(mp),1127,return error;,mp.m_allocsize_log:SET@780;mp.m_allocsize_blocks:SET@782,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-165,xfs,165,xfs_mountfs,linux-sources/linux-v6.14-fs/fs/xfs/xfs_mount.c,828,xfs_da_mount(mp),1127,return error;,mp.m_allocsize_log:SET@780;mp.m_allocsize_blocks:SET@782,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-166,xfs,166,xfs_mountfs,linux-sources/linux-v6.14-fs/fs/xfs/xfs_mount.c,842,"xfs_initialize_perag(mp, 0, sbp->sb_agcount, mp->m_sb.sb_dblocks, &mp->m_maxagi)",1127,return error;,mp.m_allocsize_log:SET@780;mp.m_allocsize_blocks:SET@782;mp.xfs_trans_init:ADD@837,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-167,xfs,167,xfs_mountfs,linux-sources/linux-v6.14-fs/fs/xfs/xfs_mount.c,849,"xfs_initialize_rtgroups(mp, 0, sbp->sb_rgcount, mp->m_sb.sb_rextents)",1127,return error;,mp.m_allocsize_log:SET@780;mp.m_allocsize_blocks:SET@782;mp.xfs_trans_init:ADD@837,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-168,xfs,168,xfs_mountfs,linux-sources/linux-v6.14-fs/fs/xfs/xfs_mount.c,862,xfs_inodegc_register_shrinker(mp),1127,return error;,mp.m_allocsize_log:SET@780;mp.m_allocsize_blocks:SET@782;mp.xfs_trans_init:ADD@837,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-169,xfs,169,xfs_mountfs,linux-sources/linux-v6.14-fs/fs/xfs/xfs_mount.c,878,"xfs_log_mount(mp, mp->m_logdev_targp, XFS_FSB_TO_DADDR(mp, sbp->sb_logstart), XFS_FSB_TO_BB(mp, sbp->sb_logblocks))",1127,return error;,mp.m_allocsize_log:SET@780;mp.m_allocsize_blocks:SET@782;mp.xfs_trans_init:ADD@837;mp.xfs_qm_resume_quotaon:INC@871,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-170,xfs,170,xfs_fs_get_quota_state,linux-sources/linux-v6.14-fs/fs/xfs/xfs_quotaops.c,82,"xfs_qm_fill_state(&state->s_state[USRQUOTA], mp, XFS_DQTYPE_USER)",85,return error;,&state->s_state[USRQUOTA].blocks:SET@82,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
XFS-171,xfs,171,xfs_fs_get_quota_state,linux-sources/linux-v6.14-fs/fs/xfs/xfs_quotaops.c,86,"xfs_qm_fill_state(&state->s_state[GRPQUOTA], mp, XFS_DQTYPE_GROUP)",89,return error;,&state->s_state[USRQUOTA].blocks:SET@82;&state->s_state[GRPQUOTA].blocks:SET@86,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
XFS-172,xfs,172,xfs_fs_get_quota_state,linux-sources/linux-v6.14-fs/fs/xfs/xfs_quotaops.c,90,"xfs_qm_fill_state(&state->s_state[PRJQUOTA], mp, XFS_DQTYPE_PROJ)",93,return error;,&state->s_state[USRQUOTA].blocks:SET@82;&state->s_state[GRPQUOTA].blocks:SET@86;&state->s_state[PRJQUOTA].blocks:SET@90,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
XFS-173,xfs,173,xfs_fs_fill_super,linux-sources/linux-v6.14-fs/fs/xfs/xfs_super.c,1588,xfs_open_devices(mp),1590,return error;,sb.s_quota_types:SET@1570,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-174,xfs,174,xfs_fs_fill_super,linux-sources/linux-v6.14-fs/fs/xfs/xfs_super.c,1599,xfs_init_mount_workqueues(mp),1852,return error;,sb.s_quota_types:SET@1570,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-175,xfs,175,xfs_fs_fill_super,linux-sources/linux-v6.14-fs/fs/xfs/xfs_super.c,1603,xfs_init_percpu_counters(mp),1852,return error;,sb.s_quota_types:SET@1570,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-176,xfs,176,xfs_fs_fill_super,linux-sources/linux-v6.14-fs/fs/xfs/xfs_super.c,1607,xfs_inodegc_init_percpu(mp),1852,return error;,sb.s_quota_types:SET@1570,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-177,xfs,177,xfs_fs_fill_super,linux-sources/linux-v6.14-fs/fs/xfs/xfs_super.c,1618,xchk_mount_stats_alloc(mp),1852,return error;,sb.s_quota_types:SET@1570,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-178,xfs,178,xfs_fs_fill_super,linux-sources/linux-v6.14-fs/fs/xfs/xfs_super.c,1622,"xfs_readsb(mp, flags)",1852,return error;,sb.s_quota_types:SET@1570,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-179,xfs,179,xfs_fs_fill_super,linux-sources/linux-v6.14-fs/fs/xfs/xfs_super.c,1626,xfs_finish_flags(mp),1852,return error;,sb.s_quota_types:SET@1570,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-180,xfs,180,xfs_fs_fill_super,linux-sources/linux-v6.14-fs/fs/xfs/xfs_super.c,1630,xfs_setup_devices(mp),1852,return error;,sb.s_quota_types:SET@1570,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-181,xfs,181,xfs_fs_fill_super,linux-sources/linux-v6.14-fs/fs/xfs/xfs_super.c,1737,xfs_rtmount_readsb(mp),1852,return error;,sb.s_quota_types:SET@1570,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-182,xfs,182,xfs_fs_fill_super,linux-sources/linux-v6.14-fs/fs/xfs/xfs_super.c,1741,xfs_filestream_mount(mp),1852,return error;,sb.s_quota_types:SET@1570,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-183,xfs,183,xfs_fs_fill_super,linux-sources/linux-v6.14-fs/fs/xfs/xfs_super.c,1772,xfs_setup_dax_always(mp),1852,return error;,sb.s_quota_types:SET@1570,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-184,xfs,184,xfs_fs_fill_super,linux-sources/linux-v6.14-fs/fs/xfs/xfs_super.c,1817,xfs_mountfs(mp),1852,return error;,sb.s_quota_types:SET@1570;mp.xfs_set_resuming_quotaon:INC@1814,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
XFS-185,xfs,185,xfs_trans_reserve,linux-sources/linux-v6.14-fs/fs/xfs/xfs_trans.c,214,"xfs_dec_frextents(mp, rtextents)",241,return error;,mp.xfs_log_reserve:RESERVE@196;tp.t_log_count:SET@205,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,EXPLICIT_RESERVATION_UNWIND,"xfs_dec_frextents failure jumps to undo_log, which ungrants the log ticket and clears t_ticket, t_log_res, and the permanent-reservation flag before returning.",,2026-07-24
XFS-186,xfs,186,xfs_trans_alloc,linux-sources/linux-v6.14-fs/fs/xfs/xfs_trans.c,294,xfs_blockgc_flush_all(mp),296,return error;,tp.t_log_count:SET@284;tp.xfs_trans_free_items:ADD@286;tp.xfs_trans_free:ADD@286,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-187,xfs,187,xfs_trans_alloc,linux-sources/linux-v6.14-fs/fs/xfs/xfs_trans.c,294,xfs_blockgc_flush_all(mp),302,return error;,tp.t_log_count:SET@284;tp.xfs_trans_free_items:ADD@286;tp.xfs_trans_free:ADD@286,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
XFS-188,xfs,188,xfs_trans_ail_cursor_first,linux-sources/linux-v6.14-fs/fs/xfs/xfs_trans_ail.c,222,xfs_ail_min(ailp),235,return lip;,ailp.xfs_trans_ail_cursor_init:ADD@219;ailp->ail_cursors.list_membership:ADD@219,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
